,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
11,Mike Bantom,SF,26,IND,82,,33.8,6.1,12.8,.479,,,,6.1,12.8,.479,.479,3.1,4.2,.743,2.2,5.2,7.4,2.9,1.2,0.6,2.7,4.1,15.3
12,Marvin Barnes,PF,25,TOT,60,,27.4,4.7,11.0,.422,,,,4.7,11.0,.422,.422,2.1,3.0,.703,2.3,5.1,7.3,2.3,1.1,1.4,2.3,4.0,11.4
13,Rick Barry*,SF,33,GSW,82,,36.9,9.3,20.6,.451,,,,9.3,20.6,.451,.451,4.6,5.0,.924,0.9,4.6,5.5,5.4,1.9,0.5,2.7,2.3,23.1
14,Tim Bassett,PF,26,NJN,65,,22.7,2.3,5.9,.388,,,,2.3,5.9,.388,.388,0.8,1.5,.515,2.2,4.0,6.2,1.0,1.0,0.5,1.2,2.8,5.4
15,Butch Beard,PG,30,NYK,79,,25.1,3.9,7.8,.502,,,,3.9,7.8,.502,.502,1.6,2.0,.806,1.0,2.4,3.3,4.3,1.5,0.0,1.9,2.5,9.4
16,Ron Behagen,PF,27,TOT,80,,21.7,4.3,10.1,.430,,,,4.3,10.1,.430,.430,2.2,3.1,.725,2.5,3.9,6.4,1.3,0.8,0.4,2.2,3.3,10.9
17,Mel Bennett,PF,23,IND,31,,9.2,0.7,2.6,.284,,,,0.7,2.6,.284,.284,0.9,1.5,.622,1.6,1.4,3.0,0.7,0.4,0.2,1.0,1.7,2.4
18,Kent Benson,C,23,MIL,69,,18.7,3.2,6.9,.465,,,,3.2,6.9,.465,.465,1.3,2.0,.652,1.3,3.0,4.3,1.4,1.0,0.8,1.7,2.6,7.7
19,Henry Bibby,PG,28,PHI,82,82,30.7,3.5,8.0,.434,,,,3.5,8.0,.434,.434,2.1,2.7,.781,0.8,2.3,3.1,5.7,1.1,0.1,1.9,2.5,9.1
20,Bob Bigelow,SF,24,TOT,5,,4.8,0.8,2.6,.308,,,,0.8,2.6,.308,.308,0.0,0.0,,0.6,1.2,1.8,0.0,0.0,0.0,0.0,0.6,1.6
21,Dave Bing*,PG,34,BOS,80,,28.2,5.3,11.8,.449,,,,5.3,11.8,.449,.449,3.1,3.7,.824,1.0,1.7,2.7,3.8,1.0,0.2,2.7,3.1,13.6
22,Otis Birdsong,SG,22,KCK,73,,25.7,6.4,13.1,.492,,,,6.4,13.1,.492,.492,3.0,4.2,.697,1.0,1.4,2.4,2.4,1.0,0.2,2.0,2.5,15.8
23,Tom Boerwinkle,C,32,CHI,22,,10.3,1.0,2.3,.460,,,,1.0,2.3,.460,.460,0.5,0.6,.769,0.6,2.0,2.7,2.0,0.1,0.2,1.2,1.6,2.5
24,Phil Bond,SG,23,HOU,7,,3.0,0.3,0.9,.333,,,,0.3,0.9,.333,.333,0.0,0.0,,0.1,0.4,0.6,0.3,0.1,0.0,0.3,0.1,0.6
25,Ron Boone,SG,31,KCK,82,,32.4,6.9,15.5,.443,,,,6.9,15.5,.443,.443,3.9,4.6,.854,1.4,1.9,3.3,3.8,1.3,0.1,3.7,2.8,17.7
26,Jim Bostic,PF,25,DET,4,,12.0,3.0,5.5,.545,,,,3.0,5.5,.545,.545,0.5,1.3,.400,2.0,2.0,4.0,0.8,0.0,0.0,0.8,1.3,6.5
27,Tom Boswell,PF,24,BOS,65,,17.7,2.8,5.5,.518,,,,2.8,5.5,.518,.518,1.4,1.9,.756,1.8,2.6,4.4,1.1,0.4,0.2,1.5,3.1,7.1
28,Freddie Boyd,SG,27,NOJ,21,,17.3,2.1,5.2,.400,,,,2.1,5.2,.400,.400,0.7,1.0,.636,0.1,0.8,0.9,2.3,0.4,0.1,1.0,1.1,4.9
29,Alonzo Bradley,SF,24,HOU,43,,18.6,3.0,7.1,.428,,,,3.0,7.1,.428,.428,1.0,1.4,.729,0.6,1.7,2.3,1.3,0.4,0.1,1.3,1.9,7.0
30,Mike Bratz,PG,22,PHO,80,,11.7,2.0,4.9,.403,,,,2.0,4.9,.403,.403,0.7,0.9,.824,0.5,0.9,1.4,1.5,0.5,0.1,1.1,1.3,4.7
31,Jim Brewer,PF,26,CLE,80,,22.5,2.2,4.9,.449,,,,2.2,4.9,.449,.449,0.6,1.3,.460,2.3,3.9,6.2,1.2,0.8,0.6,1.3,2.2,5.0
32,Junior Bridgeman,SF,24,MIL,82,,22.9,5.8,11.5,.503,,,,5.8,11.5,.503,.503,2.0,2.5,.810,1.4,2.1,3.5,2.1,0.9,0.4,2.1,2.5,13.6
33,Allan Bristow,SF,26,SAS,82,,18.1,3.1,6.6,.478,,,,3.1,6.6,.478,.478,1.9,2.5,.731,1.2,1.9,3.1,2.4,0.8,0.0,1.8,1.8,8.1
34,Wayman Britt,SG,25,DET,7,,2.3,0.4,1.4,.300,,,,0.4,1.4,.300,.300,0.4,0.6,.750,0.1,0.4,0.6,0.3,0.1,0.0,0.1,0.4,1.3
35,Gary Brokaw,SG,24,BUF,13,,10.0,1.4,3.3,.419,,,,1.4,3.3,.419,.419,1.4,1.8,.750,0.2,0.7,0.9,1.5,0.2,0.4,0.9,0.8,4.2
36,Fred Brown,SG,29,SEA,72,,27.3,7.1,14.5,.488,,,,7.1,14.5,.488,.488,2.4,2.7,.898,0.8,1.8,2.6,3.3,1.5,0.3,2.3,2.0,16.6
37,John Brown,SF,26,ATL,75,,21.3,2.6,5.4,.474,,,,2.6,5.4,.474,.474,2.2,2.7,.825,1.8,2.2,4.0,1.4,0.7,0.1,1.5,3.7,7.3
38,Joe Bryant,PF,23,PHI,81,,15.3,2.3,5.4,.436,,,,2.3,5.4,.436,.436,1.4,1.8,.771,1.3,2.2,3.5,1.6,0.7,0.3,1.4,2.3,6.1
39,Quinn Buckner,PG,23,MIL,82,,25.3,3.8,8.2,.468,,,,3.8,8.2,.468,.468,1.6,2.5,.645,1.0,2.1,3.0,5.6,2.3,0.2,2.8,3.5,9.3
40,Ticky Burden,SG,24,NYK,2,,7.5,0.5,1.0,.500,,,,0.5,1.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0
41,Tom Burleson,C,25,KCK,76,,20.1,3.0,6.9,.434,,,,3.0,6.9,.434,.434,2.6,3.3,.794,2.2,4.1,6.3,1.7,0.8,1.1,1.6,3.4,8.6
42,Don Buse,PG,27,PHO,82,,31.1,3.5,7.6,.458,,,,3.5,7.6,.458,.458,1.4,1.7,.824,0.7,2.3,3.0,4.8,2.3,0.2,1.5,1.8,8.4
43,Corky Calhoun,SF,27,POR,79,,17.3,2.2,4.6,.479,,,,2.2,4.6,.479,.479,0.8,1.0,.868,0.9,1.8,2.7,1.1,0.5,0.2,0.8,1.8,5.3
44,Mack Calvin,PG,30,DEN,77,,12.8,1.9,4.3,.441,,,,1.9,4.3,.441,.441,2.2,2.7,.840,0.1,0.9,1.1,1.9,0.6,0.1,1.4,1.1,6.1
45,Austin Carr,SG,29,CLE,82,,26.7,5.0,11.5,.438,,,,5.0,11.5,.438,.438,2.2,2.7,.813,0.9,1.4,2.3,2.7,0.8,0.2,1.8,2.0,12.3
46,Kenny Carr,PF,22,LAL,52,,14.1,2.6,5.8,.444,,,,2.6,5.8,.444,.444,1.1,1.6,.647,1.0,3.0,4.0,0.5,0.3,0.3,1.7,2.4,6.2
47,M.L. Carr,SF,27,DET,79,,32.4,4.9,10.8,.455,,,,4.9,10.8,.455,.455,2.5,3.4,.738,2.6,4.5,7.1,2.3,1.9,0.3,2.7,3.1,12.4
48,Bob Carrington,SG,24,TOT,72,,23.0,3.5,8.2,.430,,,,3.5,8.2,.430,.430,1.8,2.4,.760,1.0,1.4,2.4,1.6,0.9,0.3,1.6,2.8,8.8
49,Harvey Catchings,C,26,PHI,61,2,12.3,1.1,2.9,.393,,,,1.1,2.9,.393,.393,0.6,0.9,.618,1.7,2.4,4.1,0.6,0.3,1.1,0.7,2.0,2.9
50,Don Chaney,SG,31,TOT,51,,16.4,2.0,5.3,.387,,,,2.0,5.3,.387,.387,0.7,0.9,.844,0.8,1.5,2.3,1.3,0.9,0.3,1.2,2.1,4.8
51,Ken Charles,SG,26,ATL,21,,24.8,3.5,8.8,.397,,,,3.5,8.8,.397,.397,2.0,2.4,.840,0.3,0.9,1.1,3.9,1.2,0.2,1.8,2.5,9.0
52,Phil Chenier,SG,27,WSB,36,,26.0,5.6,12.5,.443,,,,5.6,12.5,.443,.443,3.0,3.8,.790,0.4,2.4,2.8,2.0,1.0,0.3,1.9,1.5,14.1
53,Jim Chones,C,28,CLE,82,,35.4,6.4,13.6,.472,,,,6.4,13.6,.472,.472,2.2,3.0,.720,2.7,7.6,10.3,1.6,0.6,0.7,2.2,2.9,15.0
54,Jim Cleamons,PG,28,NYK,79,,25.4,2.7,5.7,.480,,,,2.7,5.7,.480,.480,1.0,1.3,.786,0.9,1.8,2.7,3.6,0.9,0.2,1.4,1.8,6.5
55,E.C. Coleman,PF,27,GSW,72,,25.0,2.9,6.2,.475,,,,2.9,6.2,.475,.475,0.6,0.8,.727,1.6,3.6,5.2,1.4,0.9,0.3,1.3,3.5,6.4
56,Doug Collins,SG,26,PHI,79,77,35.1,8.1,15.5,.526,,,,8.1,15.5,.526,.526,3.4,4.2,.812,1.1,1.8,2.9,4.1,1.6,0.3,3.2,2.9,19.7
57,Norm Cook,SF,22,DEN,2,,5.0,0.5,1.5,.333,,,,0.5,1.5,.333,.333,0.0,0.0,,0.5,1.0,1.5,0.5,0.0,0.0,0.0,2.0,1.0
58,Dave Cowens*,C,29,BOS,77,,41.8,7.8,15.8,.490,,,,7.8,15.8,.490,.490,3.1,3.7,.842,3.2,10.8,14.0,4.6,1.3,0.9,2.8,3.9,18.6
59,Wesley Cox,SF,23,GSW,43,,10.5,1.6,4.0,.399,,,,1.6,4.0,.399,.399,1.3,2.3,.580,1.0,2.3,3.3,0.3,0.5,0.2,0.8,1.9,4.6
60,Charlie Criss,PG,29,ATL,77,,25.1,4.1,9.8,.425,,,,4.1,9.8,.425,.425,3.1,3.8,.797,0.3,1.3,1.6,3.8,1.4,0.1,1.9,1.9,11.4
61,Mark Crow,SF,23,NJN,15,,10.3,2.3,5.3,.438,,,,2.3,5.3,.438,.438,0.9,1.3,.700,0.9,0.9,1.8,0.5,0.3,0.1,0.8,1.6,5.6
62,Louie Dampier*,PG,33,SAS,82,,24.8,4.1,8.0,.509,,,,4.1,8.0,.509,.509,0.9,1.2,.752,0.3,1.2,1.5,3.5,1.1,0.2,1.2,1.0,9.1
63,Bob Dandridge*,SF,30,WSB,75,,37.0,7.5,15.9,.471,,,,7.5,15.9,.471,.471,4.4,5.6,.788,1.8,4.1,5.9,3.8,1.3,0.6,3.2,3.5,19.3
64,Adrian Dantley*,SF,22,TOT,79,,37.1,7.3,14.3,.512,,,,7.3,14.3,.512,.512,6.8,8.6,.796,3.4,4.5,7.8,3.2,1.5,0.3,2.9,2.9,21.5
65,Brad Davis,PG,22,LAL,33,,10.1,0.9,2.2,.417,,,,0.9,2.2,.417,.417,0.7,0.9,.759,0.1,0.9,1.1,2.5,0.5,0.1,1.1,1.2,2.5
66,Johnny Davis,SG,22,POR,82,,26.7,4.2,9.2,.454,,,,4.2,9.2,.454,.454,2.3,2.8,.828,0.8,1.3,2.1,2.6,1.0,0.2,1.8,2.1,10.7
67,Walter Davis,SF,23,PHO,81,,32.0,9.7,18.4,.526,,,,9.7,18.4,.526,.526,4.8,5.8,.830,2.0,4.0,6.0,3.4,1.4,0.2,3.5,3.0,24.2
68,Darryl Dawkins,C,21,PHI,70,11,24.6,4.7,8.2,.575,,,,4.7,8.2,.575,.575,2.2,3.1,.709,1.7,6.3,7.9,1.2,0.5,1.8,1.8,3.8,11.7
69,Derrek Dickey,PF,26,TOT,47,,10.5,1.9,4.2,.439,,,,1.9,4.2,.439,.439,0.6,0.8,.833,0.8,1.3,2.1,0.4,0.3,0.1,0.9,1.2,4.3
70,Coby Dietrick,PF,29,SAS,79,,23.7,3.2,6.9,.460,,,,3.2,6.9,.460,.460,1.1,1.4,.781,0.9,3.6,4.5,2.7,1.0,0.7,1.8,2.9,7.5
71,Ernie DiGregorio,PG,27,TOT,52,,11.7,1.7,4.0,.421,,,,1.7,4.0,.421,.421,0.5,0.6,.848,0.1,0.8,1.0,2.6,0.3,0.0,1.8,0.8,3.9
72,Jacky Dorsey,SF,23,TOT,11,,8.0,1.1,2.8,.387,,,,1.1,2.8,.387,.387,0.9,1.5,.625,1.0,1.7,2.7,0.5,0.2,0.3,0.5,1.5,3.1
73,Leon Douglas,C,23,DET,79,,25.2,4.1,8.4,.481,,,,4.1,8.4,.481,.481,2.8,4.4,.641,2.3,5.1,7.4,1.4,0.7,0.6,2.5,3.7,10.9
74,John Drew,SF,23,ATL,70,,31.5,8.5,17.7,.480,,,,8.5,17.7,.480,.480,6.2,8.2,.760,3.0,4.3,7.3,2.0,1.7,0.4,3.0,3.5,23.2
75,Charles Dudley,PG,27,GSW,78,,21.3,1.6,3.2,.510,,,,1.6,3.2,.510,.510,1.8,2.5,.708,1.1,2.6,3.7,5.2,0.9,0.0,2.1,2.3,5.0
76,Mike Dunleavy,PG,23,TOT,15,,7.9,1.3,3.3,.400,,,,1.3,3.3,.400,.400,0.9,1.2,.722,0.1,0.6,0.7,1.9,0.6,0.1,0.8,0.8,3.5
77,T.R. Dunn,SG,22,POR,63,,12.2,1.6,3.8,.417,,,,1.6,3.8,.417,.417,0.6,0.9,.661,1.0,1.3,2.3,0.7,0.7,0.1,0.6,1.2,3.8
78,Jim Eakins,C,31,TOT,33,,12.3,1.3,2.6,.512,,,,1.3,2.6,.512,.512,1.5,1.8,.833,0.9,1.4,2.3,0.9,0.2,0.5,1.0,2.2,4.2
79,Al Eberhard,SF,25,DET,37,,15.6,1.9,4.3,.444,,,,1.9,4.3,.444,.444,1.1,1.6,.672,1.0,1.8,2.8,0.7,0.4,0.1,0.6,1.7,4.9
80,James Edwards,C,22,TOT,83,,29.0,6.0,13.2,.453,,,,6.0,13.2,.453,.453,3.3,5.1,.646,2.4,5.0,7.4,1.0,0.6,0.9,2.0,3.9,15.2
81,Bo Ellis,PF,23,DEN,78,,15.6,1.7,4.1,.416,,,,1.7,4.1,.416,.416,0.9,1.3,.692,1.5,2.4,3.9,0.9,0.6,0.6,1.3,2.7,4.3
82,Len Elmore,C,25,IND,69,,19.2,2.1,5.6,.368,,,,2.1,5.6,.368,.368,1.3,1.9,.667,2.0,4.1,6.1,1.2,1.1,1.0,1.1,2.5,5.4
83,Alex English*,SF,24,MIL,82,,18.9,4.2,7.7,.542,,,,4.2,7.7,.542,.542,1.3,1.7,.727,1.8,3.1,4.8,1.6,0.5,0.7,1.7,2.2,9.6
84,Julius Erving*,SF,27,PHI,74,68,32.8,8.3,16.4,.502,,,,8.3,16.4,.502,.502,4.1,4.9,.845,2.4,4.1,6.5,3.8,1.8,1.3,3.2,2.8,20.6
85,Al Fleming,SF,23,SEA,20,,4.9,0.8,1.6,.484,,,,0.8,1.6,.484,.484,0.5,0.9,.588,0.7,0.9,1.5,0.4,0.0,0.3,0.8,0.8,2.0
86,Mike Flynn,PG,24,IND,71,,13.5,1.7,3.8,.449,,,,1.7,3.8,.449,.449,0.8,1.4,.567,0.7,1.0,1.6,2.0,0.6,0.1,1.1,0.7,4.2
87,Chris Ford,SG,29,DET,82,,31.5,4.6,9.5,.481,,,,4.6,9.5,.481,.481,1.4,1.9,.734,1.4,1.8,3.3,4.6,2.0,0.2,2.8,2.2,10.5
88,Don Ford,PF,25,LAL,79,,24.6,3.4,7.3,.472,,,,3.4,7.3,.472,.472,0.9,1.1,.756,1.3,3.1,4.5,1.8,0.9,0.6,1.1,2.7,7.7
89,Bayard Forrest,C,23,PHO,64,,13.9,1.7,3.7,.466,,,,1.7,3.7,.466,.466,0.8,1.6,.476,1.3,2.6,3.9,2.0,0.4,0.5,1.3,1.6,4.2
90,Walt Frazier*,PG,32,CLE,51,,32.6,6.6,14.0,.471,,,,6.6,14.0,.471,.471,3.0,3.5,.850,1.1,3.0,4.1,4.1,1.5,0.3,2.2,2.4,16.2
91,World B. Free,SG,24,PHI,76,5,27.0,5.1,11.3,.455,,,,5.1,11.3,.455,.455,5.4,7.4,.731,1.2,1.6,2.8,4.0,0.9,0.5,2.6,2.6,15.7
92,Terry Furlow,SG,23,CLE,53,,15.6,3.6,8.4,.433,,,,3.6,8.4,.433,.433,1.7,1.9,.889,0.9,1.1,2.0,1.4,0.4,0.3,1.5,1.3,8.9
93,Mike Gale,SG,27,SAS,70,,29.9,3.9,8.3,.473,,,,3.9,8.3,.473,.473,1.2,1.4,.870,0.8,2.4,3.2,5.4,2.3,0.4,2.5,2.4,9.1
94,Gus Gerard,SF,24,TOT,57,,15.6,3.0,6.9,.430,,,,3.0,6.9,.430,.430,1.3,1.9,.694,1.0,1.8,2.8,0.9,0.6,0.4,1.1,1.9,7.3
95,George Gervin*,SG,25,SAS,82,,34.8,10.5,19.6,.536,,,,10.5,19.6,.536,.536,6.1,7.4,.830,1.4,3.7,5.1,3.7,1.7,1.3,3.7,3.1,27.2
96,John Gianelli,C,27,MIL,82,,28.4,3.7,7.7,.488,,,,3.7,7.7,.488,.488,1.0,1.5,.642,2.0,4.2,6.2,2.3,0.7,1.1,1.8,2.3,8.5
97,Artis Gilmore*,C,28,CHI,82,,37.4,8.6,15.4,.559,,,,8.6,15.4,.559,.559,5.7,8.2,.704,3.9,9.2,13.1,3.2,0.5,2.2,4.5,3.2,22.9
98,Mike Glenn,SG,22,BUF,56,,16.9,3.5,6.6,.527,,,,3.5,6.6,.527,.527,0.9,1.2,.785,0.3,1.2,1.4,1.4,0.6,0.1,0.9,1.8,7.9
99,Glen Gondrezick,SF,22,NYK,72,,14.1,1.8,4.7,.386,,,,1.8,4.7,.386,.386,1.2,1.7,.686,1.3,2.2,3.5,1.2,0.8,0.3,1.1,2.5,4.8
100,Gail Goodrich*,SG,34,NOJ,81,,31.5,6.4,13.0,.495,,,,6.4,13.0,.495,.495,3.3,4.1,.795,0.9,1.3,2.2,4.8,1.0,0.3,2.5,2.3,16.1
101,Mike Green,C,26,TOT,72,,19.2,3.3,7.1,.463,,,,3.3,7.1,.463,.463,1.5,2.0,.754,1.8,3.2,5.0,1.1,0.4,1.4,1.5,2.7,8.1
102,Rickey Green,PG,23,GSW,76,,14.4,1.9,4.9,.381,,,,1.9,4.9,.381,.381,0.7,1.2,.600,0.6,0.9,1.5,2.0,0.8,0.0,1.0,1.3,4.5
103,Steve Green,SF,24,IND,44,,10.2,1.3,2.9,.438,,,,1.3,2.9,.438,.438,0.9,1.3,.696,0.7,0.9,1.6,0.7,0.3,0.0,0.5,1.5,3.4
104,Kevin Grevey,SF,24,WSB,81,,26.2,6.2,13.9,.448,,,,6.2,13.9,.448,.448,3.0,3.8,.789,1.5,2.0,3.6,1.9,0.8,0.2,2.0,2.5,15.5
105,Greg Griffin,SF,25,PHO,36,,11.7,1.7,4.7,.361,,,,1.7,4.7,.361,.361,0.6,1.0,.639,1.2,1.6,2.9,0.7,0.4,0.0,1.1,1.6,4.0
106,Paul Griffin,PF,24,NOJ,82,,22.6,2.0,4.4,.447,,,,2.0,4.4,.447,.447,1.4,1.9,.713,1.9,4.3,6.2,2.1,1.1,0.5,1.8,2.8,5.3
107,Bob Gross,SF,24,POR,72,,30.0,5.3,10.0,.529,,,,5.3,10.0,.529,.529,2.1,2.6,.800,2.5,3.1,5.6,3.5,1.4,0.7,2.5,3.3,12.7
108,Ernie Grunfeld,SG,22,MIL,73,,17.3,2.8,6.3,.443,,,,2.8,6.3,.443,.443,1.3,2.0,.657,1.0,1.7,2.7,2.0,0.7,0.3,1.3,2.1,6.9
109,Glenn Hansen,SG,25,TOT,5,,2.6,0.0,1.4,.000,,,,0.0,1.4,.000,.000,0.0,0.0,,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.6,0.0
110,Joe Hassett,SG,22,SEA,48,,8.4,1.9,4.3,.444,,,,1.9,4.3,.444,.444,0.2,0.3,.833,0.3,0.5,0.8,0.9,0.4,0.0,0.7,0.9,4.0
111,John Havlicek*,SF,37,BOS,82,,34.1,6.7,14.8,.449,,,,6.7,14.8,.449,.449,2.8,3.3,.855,1.1,2.9,4.0,4.0,1.1,0.3,2.5,2.3,16.1
112,Steve Hawes,PF,27,ATL,75,,31.0,5.2,11.4,.453,,,,5.2,11.4,.453,.453,2.3,2.9,.818,2.4,6.8,9.2,2.5,1.0,0.8,2.0,3.1,12.7
113,Bubbles Hawkins,SG,23,NJN,15,,22.9,4.6,10.0,.460,,,,4.6,10.0,.460,.460,1.7,1.9,.862,1.4,1.9,3.3,2.5,1.5,0.9,2.9,3.4,10.9
114,Elvin Hayes*,PF,32,WSB,81,,40.1,7.9,17.4,.451,,,,7.9,17.4,.451,.451,4.0,6.3,.634,4.1,9.1,13.3,1.8,1.2,2.0,2.8,3.9,19.7
115,Spencer Haywood*,PF,28,NYK,67,,26.3,6.1,12.7,.484,,,,6.1,12.7,.484,.484,1.4,2.0,.711,2.1,4.5,6.6,1.9,0.6,1.1,2.1,2.8,13.7
116,Gar Heard,PF,29,PHO,80,,26.2,3.3,7.8,.424,,,,3.3,7.8,.424,.424,1.1,1.8,.612,2.1,6.1,8.2,1.7,1.6,1.3,1.5,2.7,7.8
117,Tom Henderson,PG,26,WSB,75,,30.9,4.5,10.5,.432,,,,4.5,10.5,.432,.432,2.4,3.2,.746,0.9,1.7,2.6,5.4,1.2,0.2,2.6,1.7,11.4
118,Armond Hill,PG,24,ATL,82,,30.9,3.7,8.9,.415,,,,3.7,8.9,.415,.415,2.3,2.7,.848,0.7,2.1,2.8,5.2,1.8,0.2,2.9,3.7,9.7
119,Darnell Hillman,PF,28,TOT,78,,25.2,4.4,9.1,.479,,,,4.4,9.1,.479,.479,2.1,3.7,.584,2.6,4.8,7.4,1.3,0.8,1.0,2.2,3.7,10.9
120,Wilbur Holland,SG,26,CHI,82,,35.2,6.9,15.7,.443,,,,6.9,15.7,.443,.443,2.7,3.4,.799,1.3,2.3,3.6,3.8,2.0,0.2,2.7,3.1,16.6
121,Lionel Hollins,PG,24,POR,81,,33.8,6.6,14.8,.442,,,,6.6,14.8,.442,.442,2.8,3.7,.743,1.0,2.4,3.4,4.7,1.9,0.4,3.0,3.3,15.9
122,Lou Hudson,SG,33,LAL,82,,27.8,6.0,12.1,.497,,,,6.0,12.1,.497,.497,1.7,2.2,.774,1.0,1.3,2.3,2.4,1.1,0.2,1.8,2.4,13.7
123,Kim Hughes,C,25,NJN,56,,15.3,1.0,2.9,.356,,,,1.0,2.9,.356,.356,0.2,0.5,.310,1.7,2.6,4.3,0.7,0.9,0.9,1.0,2.9,2.2
124,Dan Issel*,C,29,DEN,82,,34.8,8.0,15.7,.512,,,,8.0,15.7,.512,.512,5.2,6.7,.782,3.1,7.0,10.1,3.7,1.2,0.5,3.2,3.4,21.3
125,Phil Jackson*,PF,32,NYK,63,,10.4,0.9,1.8,.478,,,,0.9,1.8,.478,.478,0.7,0.9,.768,0.5,1.3,1.7,0.7,0.5,0.2,0.7,1.7,2.4
126,Aaron James,SF,25,NOJ,80,,26.5,5.4,10.8,.497,,,,5.4,10.8,.497,.497,1.5,2.0,.745,2.0,3.2,5.3,1.4,0.5,0.3,1.6,3.2,12.2
127,Charles Johnson,SG,28,TOT,71,,18.3,3.3,8.2,.408,,,,3.3,8.2,.408,.408,0.7,0.9,.803,0.6,1.6,2.2,1.8,0.9,0.1,1.0,1.8,7.4
128,Dennis Johnson*,SG,23,SEA,81,,27.3,4.5,10.9,.417,,,,4.5,10.9,.417,.417,3.7,5.0,.732,1.9,1.8,3.6,2.8,1.5,0.6,2.0,2.6,12.7
129,Eddie Johnson,SG,22,ATL,79,,23.7,4.2,8.7,.484,,,,4.2,8.7,.484,.484,2.1,2.5,.816,0.6,1.3,1.9,3.0,1.3,0.1,2.1,2.9,10.5
130,George Johnson,C,29,NJN,81,,29.8,3.5,8.9,.395,,,,3.5,8.9,.395,.395,1.6,2.3,.719,3.0,6.6,9.6,1.4,1.0,3.4,2.7,4.2,8.7
131,John Johnson,SF,30,TOT,77,,23.7,4.4,10.7,.415,,,,4.4,10.7,.415,.415,1.7,2.3,.751,1.3,2.7,4.0,2.7,0.6,0.2,2.2,2.6,10.6
132,Larry Johnson,SG,23,BUF,4,,9.5,0.8,3.3,.231,,,,0.8,3.3,.231,.231,0.0,0.5,.000,0.3,1.0,1.3,1.8,1.3,0.5,0.8,0.8,1.5
133,Marques Johnson,SF,21,MIL,80,,34.6,7.9,15.1,.522,,,,7.9,15.1,.522,.522,3.8,5.1,.736,3.7,6.9,10.6,2.4,1.2,1.3,2.2,2.8,19.5
134,Mickey Johnson,PF,25,CHI,81,,35.4,6.9,15.0,.462,,,,6.9,15.0,.462,.462,4.5,5.5,.812,2.7,6.4,9.1,3.3,1.1,0.8,3.3,3.9,18.3
